Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleImageFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.76217393479776,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.76217393479776,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,GreenNeck,6,65266.26,354653,339001.92,-1.69266463609536,4.76217393479776,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,HeadCrest,18,15651.08,354653,339001.92,-3.12059992246667,4.76217393479776,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,BrownWingBrownBody,93,117666.78,354653,339001.92,-1.10328311521892,4.76217393479776,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.76217393479776,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,Leg,15,61304.72,354653,339001.92,-1.75528300830982,4.79579054559674,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.79579054559674,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,GreenNeck,16,65266.26,354653,339001.92,-1.69266463609536,4.79579054559674,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.79579054559674,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,BrownWingBrownBody,66,117666.78,354653,339001.92,-1.10328311521892,4.79579054559674,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,BrownTail,24,35573.02,354653,339001.92,-2.29955236129199,4.79579054559674,46,Directed
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,3.55534806148941,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,3.55534806148941,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,3.55534806148941,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,3.55534806148941,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,BrownWingBrownBody,35,117666.78,354653,339001.92,-1.10328311521892,3.55534806148941,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,3.55534806148941,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,50,Directed
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.45434729625351,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.45434729625351,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.45434729625351,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.45434729625351,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,4.45434729625351,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,BrownTail,86,35573.02,354653,339001.92,-2.29955236129199,4.45434729625351,50,NonDirected
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,Leg,18,61304.72,354653,339001.92,-1.75528300830982,4.93447393313069,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.93447393313069,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,GreenNeck,32,65266.26,354653,339001.92,-1.69266463609536,4.93447393313069,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.93447393313069,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,BrownWingBrownBody,89,117666.78,354653,339001.92,-1.10328311521892,4.93447393313069,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.93447393313069,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.29045944114839,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,WhiteChest,36,59191.14,354653,339001.92,-1.79036797812915,4.29045944114839,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,GreenNeck,19,65266.26,354653,339001.92,-1.69266463609536,4.29045944114839,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.29045944114839,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,BrownWingBrownBody,10,117666.78,354653,339001.92,-1.10328311521892,4.29045944114839,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,BrownTail,8,35573.02,354653,339001.92,-2.29955236129199,4.29045944114839,50,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.80402104473326,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.80402104473326,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.80402104473326,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.80402104473326,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,BrownWingBrownBody,122,117666.78,354653,339001.92,-1.10328311521892,4.80402104473326,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.80402104473326,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.36944785246702,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,WhiteChest,10,59191.14,354653,339001.92,-1.79036797812915,4.36944785246702,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.36944785246702,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,HeadCrest,53,15651.08,354653,339001.92,-3.12059992246667,4.36944785246702,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,BrownWingBrownBody,16,117666.78,354653,339001.92,-1.10328311521892,4.36944785246702,53,Directed
04-23-13_No49_163902,1815,1140,510,0,79,0,551,675,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.36944785246702,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.19295685089021,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,WhiteChest,148,59191.14,354653,339001.92,-1.79036797812915,5.19295685089021,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.19295685089021,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.19295685089021,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,BrownWingBrownBody,32,117666.78,354653,339001.92,-1.10328311521892,5.19295685089021,53,Directed
04-23-13_No49_168521,2804,1589,539,0,180,0,870,1215,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.19295685089021,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-23-13_No49_73676,720,559,145,0,0,0,414,161,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-23-13_No49_80138,88,72,72,0,0,0,0,16,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-23-13_No49_83028,284,215,117,0,0,0,98,69,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-23-13_No49_89991,28,28,28,0,0,0,0,0,49,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,Leg,21,61304.72,354653,339001.92,-1.75528300830982,5.31320597904179,61,Directed
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,WhiteChest,74,59191.14,354653,339001.92,-1.79036797812915,5.31320597904179,61,Directed
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,GreenNeck,62,65266.26,354653,339001.92,-1.69266463609536,5.31320597904179,61,Directed
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,HeadCrest,37,15651.08,354653,339001.92,-3.12059992246667,5.31320597904179,61,Directed
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,BrownWingBrownBody,9,117666.78,354653,339001.92,-1.10328311521892,5.31320597904179,61,Directed
04-23-13_No53_101707,2347,1689,524,0,203,0,962,658,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.31320597904179,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,Directed
04-23-13_No53_112053,125,125,125,0,0,0,0,0,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,Leg,14,61304.72,354653,339001.92,-1.75528300830982,3.73766961828337,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,WhiteChest,6,59191.14,354653,339001.92,-1.79036797812915,3.73766961828337,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,3.73766961828337,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,3.73766961828337,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,BrownWingBrownBody,22,117666.78,354653,339001.92,-1.10328311521892,3.73766961828337,61,Directed
04-23-13_No53_117721,5446,3362,637,1227,42,0,1456,2084,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,3.73766961828337,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,Directed
04-23-13_No53_125814,1291,1025,122,98,0,0,805,266,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,Directed
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,NonDirected
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,NonDirected
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,NonDirected
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,NonDirected
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,NonDirected
04-23-13_No53_137128,382,306,167,0,0,68,71,76,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,NonDirected
04-23-13_No53_32852,392,348,166,0,0,0,182,44,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-23-13_No53_32852,392,348,166,0,0,0,182,44,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
